Age;Condition;Start_Dimension;Age_months;Gender;Subject_ID;Material_Set;Sheet;Relevant_dimension;Baited;Pre_or_postswitch ;Trialnr;Success; Learning_Criterion_met?;LearningCriterionMet_SoftCriterion;Number_administrated_trials ;Number_errors;Number_trials_afterwhich_criterionreached;Number_trials_afterwhich_criterionreached_softcriterion;Number_correcttrials;Proportion_correct
4;ED;Cup;55;Female;A4_26_ConditionED_StartD_Cup_MaterialB;A;1A;Substrate;Green Sand;post;21;1;Y;Y;24;7;24;24;17;0.708333333
4;ED;Cup;55;Female;A4_26_ConditionED_StartD_Cup_MaterialB;A;1A;Substrate;Green Sand;post;22;1;Y;Y;24;7;24;24;17;0.708333333
4;ED;Cup;55;Female;A4_26_ConditionED_StartD_Cup_MaterialB;A;1A;Substrate;Green Sand;post;23;1;Y;Y;24;7;24;24;17;0.708333333
4;ED;Cup;55;Female;A4_26_ConditionED_StartD_Cup_MaterialB;A;1A;Substrate;Green Sand;post;24;1;Y;Y;24;7;24;24;17;0.708333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;1;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;2;0;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;3;0;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;4;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;5;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;6;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;7;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;8;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;9;0;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;10;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;11;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;12;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;13;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;14;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;15;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;16;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;17;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;18;0;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;19;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;20;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;21;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;22;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;23;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;B;4B;Cup;Orange Cup;pre;24;1;Y;Y;24;4;22;15;20;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;1;0;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;2;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;3;0;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;4;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;5;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;6;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;7;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;8;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;9;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;10;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;11;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Cup;58;Female;A4_27_ConditionED_StartD_Cup_MaterialB;A;2A;Substrate;Green Sand;post;12;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;1;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;2;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;3;0;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;4;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;5;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;6;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;7;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;8;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;9;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;10;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;11;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;A;1A;Substrate;Green Sand;pre;12;1;Y;Y;12;1;9;9;11;0.916666667
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;1;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;2;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;3;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;4;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;5;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;6;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;7;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;8;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;9;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;10;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;11;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;12;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;13;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;14;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;15;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;16;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;17;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;18;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;19;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;20;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;21;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;22;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;23;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;24;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;25;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;26;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;27;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;28;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;29;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;30;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;31;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;32;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;33;0;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;34;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;35;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;57;Male;A4_28_ConditionED_StartD_Substrate_MaterialA;B;2B;Cup;Orange Cup;post;36;1;Y;Y;36;11;35;29;25;0.694444444
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;1;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;2;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;3;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;4;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;5;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;6;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;7;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;8;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;9;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;10;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;11;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;12;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;13;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;14;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;15;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;16;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;17;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;18;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;19;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;20;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;21;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;22;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;23;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;24;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;25;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;26;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;27;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;28;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;29;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;30;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;31;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;32;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;33;0;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;34;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;35;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;53;Female;A4_29_ConditionED_StartD_Substrate_MaterialA;A;2A;Substrate;Red Paper;pre;36;1;N;N;36;16;;;20;0.555555556
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;1;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;2;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;3;0;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;4;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;5;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;6;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;7;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;8;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;9;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;10;0;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;11;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;A;3A;Substrate;Green Sand;pre;12;1;Y;Y;12;2;9;9;10;0.833333333
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;1;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;2;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;3;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;4;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;5;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;6;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;7;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;8;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;9;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;10;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;11;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;12;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;13;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;14;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;15;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;16;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;17;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;18;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;19;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;20;0;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;21;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;22;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;23;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;54;Female;A4_30_ConditionED_StartD_Substrate_MaterialA;B;4B;Cup;Pink Cup;post;24;1;Y;Y;24;11;24;24;13;0.541666667
4;ED;Substrate;55;Female;A4_31_ConditionED_StartD_Substrate_MaterialA;A;4A;Substrate;Red Paper;pre;1;0;Y;Y;24;5;21;14;19;0.791666667
4;ED;Substrate;55;Female;A4_31_ConditionED_StartD_Substrate_MaterialA;A;4A;Substrate;Red Paper;pre;2;0;Y;Y;24;5;21;14;19;0.791666667
4;ED;Substrate;55;Female;A4_31_ConditionED_StartD_Substrate_MaterialA;A;4A;Substrate;Red Paper;pre;3;1;Y;Y;24;5;21;14;19;0.791666667
4;ED;Substrate;55;Female;A4_31_ConditionED_StartD_Substrate_MaterialA;A;4A;Substrate;Red Paper;pre;4;0;Y;Y;24;5;21;14;19;0.791666667
